,County,Day,Cases,Population,Rate,Log
1318,Martin,16,0,155705,0.0,0.0
1319,Martin,17,1,155705,0.6422401335859478,0.0
1320,Martin,18,0,155705,0.0,0.0
1321,Martin,19,0,155705,0.0,0.0
1322,Martin,20,1,155705,0.6422401335859478,0.0
1323,Martin,21,2,155705,1.2844802671718956,0.6931471805599453
1324,Martin,22,0,155705,0.0,0.0
1325,Martin,23,3,155705,1.9267204007578433,1.0986122886681098
1326,Martin,24,7,155705,4.4956809351016345,1.9459101490553132
1327,Martin,25,8,155705,5.137921068687582,2.0794415416798357
1328,Martin,26,3,155705,1.9267204007578433,1.0986122886681098
1329,Martin,27,2,155705,1.2844802671718956,0.6931471805599453
1330,Martin,28,1,155705,0.6422401335859478,0.0
1331,Martin,29,1,155705,0.6422401335859478,0.0
1332,Martin,30,0,155705,0.0,0.0
1333,Monroe,0,0,76534,0.0,0.0
1334,Monroe,1,0,76534,0.0,0.0
1335,Monroe,2,0,76534,0.0,0.0
1336,Monroe,3,0,76534,0.0,0.0
1337,Monroe,4,0,76534,0.0,0.0
1338,Monroe,5,0,76534,0.0,0.0
1339,Monroe,6,0,76534,0.0,0.0
1340,Monroe,7,0,76534,0.0,0.0
1341,Monroe,8,0,76534,0.0,0.0
1342,Monroe,9,0,76534,0.0,0.0
1343,Monroe,10,0,76534,0.0,0.0
1344,Monroe,11,0,76534,0.0,0.0
1345,Monroe,12,0,76534,0.0,0.0
1346,Monroe,13,0,76534,0.0,0.0
1347,Monroe,14,0,76534,0.0,0.0
1348,Monroe,15,0,76534,0.0,0.0
1349,Monroe,16,0,76534,0.0,0.0
1350,Monroe,17,0,76534,0.0,0.0
1351,Monroe,18,1,76534,1.3066088274492382,0.0
1352,Monroe,19,0,76534,0.0,0.0
1353,Monroe,20,1,76534,1.3066088274492382,0.0
1354,Monroe,21,0,76534,0.0,0.0
1355,Monroe,22,5,76534,6.533044137246191,1.6094379124341003
1356,Monroe,23,5,76534,6.533044137246191,1.6094379124341003
1357,Monroe,24,3,76534,3.9198264823477147,1.0986122886681098
1358,Monroe,25,5,76534,6.533044137246191,1.6094379124341003
1359,Monroe,26,2,76534,2.6132176548984765,0.6931471805599453
1360,Monroe,27,2,76534,2.6132176548984765,0.6931471805599453
1361,Monroe,28,2,76534,2.6132176548984765,0.6931471805599453
1362,Monroe,29,1,76534,1.3066088274492382,0.0
1363,Monroe,30,0,76534,0.0,0.0
1364,Nassau,0,0,83125,0.0,0.0
1365,Nassau,1,0,83125,0.0,0.0
1366,Nassau,2,0,83125,0.0,0.0
1367,Nassau,3,0,83125,0.0,0.0
1368,Nassau,4,0,83125,0.0,0.0
1369,Nassau,5,0,83125,0.0,0.0
1370,Nassau,6,0,83125,0.0,0.0
1371,Nassau,7,0,83125,0.0,0.0
1372,Nassau,8,1,83125,1.2030075187969924,0.0
1373,Nassau,9,0,83125,0.0,0.0
1374,Nassau,10,0,83125,0.0,0.0
1375,Nassau,11,0,83125,0.0,0.0
1376,Nassau,12,0,83125,0.0,0.0
1377,Nassau,13,0,83125,0.0,0.0
1378,Nassau,14,0,83125,0.0,0.0
1379,Nassau,15,0,83125,0.0,0.0
1380,Nassau,16,0,83125,0.0,0.0
1381,Nassau,17,0,83125,0.0,0.0
1382,Nassau,18,0,83125,0.0,0.0
1383,Nassau,19,0,83125,0.0,0.0
1384,Nassau,20,0,83125,0.0,0.0
1385,Nassau,21,0,83125,0.0,0.0
1386,Nassau,22,0,83125,0.0,0.0
1387,Nassau,23,3,83125,3.6090225563909777,1.0986122886681098
1388,Nassau,24,1,83125,1.2030075187969924,0.0
1389,Nassau,25,1,83125,1.2030075187969924,0.0
1390,Nassau,26,0,83125,0.0,0.0
1391,Nassau,27,1,83125,1.2030075187969924,0.0
1392,Nassau,28,2,83125,2.406015037593985,0.6931471805599453
1393,Nassau,29,2,83125,2.406015037593985,0.6931471805599453
1394,Nassau,30,0,83125,0.0,0.0
1395,Okaloosa,0,0,198409,0.0,0.0
1396,Okaloosa,1,0,198409,0.0,0.0
1397,Okaloosa,2,1,198409,0.5040093947351179,0.0
1398,Okaloosa,3,0,198409,0.0,0.0
1399,Okaloosa,4,0,198409,0.0,0.0
1400,Okaloosa,5,0,198409,0.0,0.0
1401,Okaloosa,6,0,198409,0.0,0.0
1402,Okaloosa,7,1,198409,0.5040093947351179,0.0
1403,Okaloosa,8,0,198409,0.0,0.0
1404,Okaloosa,9,0,198409,0.0,0.0
1405,Okaloosa,10,0,198409,0.0,0.0
1406,Okaloosa,11,0,198409,0.0,0.0
1407,Okaloosa,12,0,198409,0.0,0.0
1408,Okaloosa,13,0,198409,0.0,0.0
1409,Okaloosa,14,0,198409,0.0,0.0
1410,Okaloosa,15,1,198409,0.5040093947351179,0.0
1411,Okaloosa,16,1,198409,0.5040093947351179,0.0
1412,Okaloosa,17,1,198409,0.5040093947351179,0.0
1413,Okaloosa,18,4,198409,2.0160375789404714,1.3862943611198906
1414,Okaloosa,19,3,198409,1.5120281842053536,1.0986122886681098
1415,Okaloosa,20,2,198409,1.0080187894702357,0.6931471805599453
1416,Okaloosa,21,0,198409,0.0,0.0
1417,Okaloosa,22,1,198409,0.5040093947351179,0.0
1418,Okaloosa,23,4,198409,2.0160375789404714,1.3862943611198906
1419,Okaloosa,24,4,198409,2.0160375789404714,1.3862943611198906
1420,Okaloosa,25,4,198409,2.0160375789404714,1.3862943611198906
1421,Okaloosa,26,4,198409,2.0160375789404714,1.3862943611198906
1422,Okaloosa,27,3,198409,1.5120281842053536,1.0986122886681098
1423,Okaloosa,28,4,198409,2.0160375789404714,1.3862943611198906
1424,Okaloosa,29,1,198409,0.5040093947351179,0.0
1425,Okaloosa,30,0,198409,0.0,0.0
1426,Okeechobee,0,0,41492,0.0,0.0
1427,Okeechobee,1,0,41492,0.0,0.0
1428,Okeechobee,2,0,41492,0.0,0.0
1429,Okeechobee,3,0,41492,0.0,0.0
1430,Okeechobee,4,0,41492,0.0,0.0
1431,Okeechobee,5,0,41492,0.0,0.0
1432,Okeechobee,6,0,41492,0.0,0.0
1433,Okeechobee,7,0,41492,0.0,0.0
1434,Okeechobee,8,0,41492,0.0,0.0
1435,Okeechobee,9,0,41492,0.0,0.0
1436,Okeechobee,10,0,41492,0.0,0.0
1437,Okeechobee,11,0,41492,0.0,0.0
1438,Okeechobee,12,0,41492,0.0,0.0
1439,Okeechobee,13,0,41492,0.0,0.0
1440,Okeechobee,14,0,41492,0.0,0.0
1441,Okeechobee,15,0,41492,0.0,0.0
1442,Okeechobee,16,0,41492,0.0,0.0
1443,Okeechobee,17,0,41492,0.0,0.0
1444,Okeechobee,18,0,41492,0.0,0.0
1445,Okeechobee,19,0,41492,0.0,0.0
1446,Okeechobee,20,0,41492,0.0,0.0
1447,Okeechobee,21,0,41492,0.0,0.0
1448,Okeechobee,22,0,41492,0.0,0.0
1449,Okeechobee,23,0,41492,0.0,0.0
1450,Okeechobee,24,0,41492,0.0,0.0
1451,Okeechobee,25,0,41492,0.0,0.0
1452,Okeechobee,26,0,41492,0.0,0.0
1453,Okeechobee,27,0,41492,0.0,0.0
1454,Okeechobee,28,0,41492,0.0,0.0
1455,Okeechobee,29,0,41492,0.0,0.0
1456,Okeechobee,30,0,41492,0.0,0.0
1457,Orange,0,0,1370447,0.0,0.0
1458,Orange,1,0,1370447,0.0,0.0
1459,Orange,2,0,1370447,0.0,0.0
1460,Orange,3,0,1370447,0.0,0.0
1461,Orange,4,0,1370447,0.0,0.0
1462,Orange,5,0,1370447,0.0,0.0
1463,Orange,6,0,1370447,0.0,0.0
1464,Orange,7,0,1370447,0.0,0.0
1465,Orange,8,0,1370447,0.0,0.0
1466,Orange,9,0,1370447,0.0,0.0
1467,Orange,10,0,1370447,0.0,0.0
1468,Orange,11,3,1370447,0.21890667789414694,1.0986122886681098
1469,Orange,12,0,1370447,0.0,0.0
1470,Orange,13,1,1370447,0.07296889263138231,0.0
1471,Orange,14,2,1370447,0.14593778526276463,0.6931471805599453
1472,Orange,15,2,1370447,0.14593778526276463,0.6931471805599453
1473,Orange,16,5,1370447,0.3648444631569116,1.6094379124341003
1474,Orange,17,5,1370447,0.3648444631569116,1.6094379124341003
1475,Orange,18,5,1370447,0.3648444631569116,1.6094379124341003
1476,Orange,19,7,1370447,0.5107822484196762,1.9459101490553132
1477,Orange,20,9,1370447,0.6567200336824409,2.1972245773362196
1478,Orange,21,11,1370447,0.8026578189452055,2.3978952727983707
1479,Orange,22,24,1370447,1.7512534231531756,3.1780538303479458
1480,Orange,23,28,1370447,2.043128993678705,3.332204510175204
1481,Orange,24,43,1370447,3.1376623831494395,3.7612001156935624
1482,Orange,25,51,1370447,3.7214135242004978,3.9318256327243257
1483,Orange,26,34,1370447,2.4809423494669987,3.5263605246161616
1484,Orange,27,53,1370447,3.8673513094632623,3.970291913552122
1485,Orange,28,56,1370447,4.08625798735741,4.02535169073515
1486,Orange,29,40,1370447,2.918755705255293,3.6888794541139363
1487,Orange,30,13,1370447,0.9485956042079701,2.5649493574615367
1488,Osceola,0,0,360426,0.0,0.0
1489,Osceola,1,0,360426,0.0,0.0
1490,Osceola,2,0,360426,0.0,0.0
1491,Osceola,3,0,360426,0.0,0.0
1492,Osceola,4,0,360426,0.0,0.0
1493,Osceola,5,0,360426,0.0,0.0
1494,Osceola,6,0,360426,0.0,0.0
1495,Osceola,7,0,360426,0.0,0.0
1496,Osceola,8,0,360426,0.0,0.0
1497,Osceola,9,0,360426,0.0,0.0
1498,Osceola,10,0,360426,0.0,0.0
1499,Osceola,11,3,360426,0.8323483877411729,1.0986122886681098
1500,Osceola,12,1,360426,0.277449462580391,0.0
1501,Osceola,13,0,360426,0.0,0.0
1502,Osceola,14,1,360426,0.277449462580391,0.0
1503,Osceola,15,3,360426,0.8323483877411729,1.0986122886681098
1504,Osceola,16,2,360426,0.554898925160782,0.6931471805599453
1505,Osceola,17,4,360426,1.109797850321564,1.3862943611198906
1506,Osceola,18,0,360426,0.0,0.0
1507,Osceola,19,8,360426,2.219595700643128,2.0794415416798357
1508,Osceola,20,2,360426,0.554898925160782,0.6931471805599453
1509,Osceola,21,2,360426,0.554898925160782,0.6931471805599453
1510,Osceola,22,9,360426,2.4970451632235187,2.1972245773362196
1511,Osceola,23,5,360426,1.387247312901955,1.6094379124341003
1512,Osceola,24,10,360426,2.77449462580391,2.302585092994046
1513,Osceola,25,12,360426,3.3293935509646917,2.4849066497880004
1514,Osceola,26,16,360426,4.439191401286256,2.772588722239781
1515,Osceola,27,12,360426,3.3293935509646917,2.4849066497880004
1516,Osceola,28,15,360426,4.161741938705865,2.70805020110221
1517,Osceola,29,6,360426,1.6646967754823458,1.791759469228055
1518,Osceola,30,4,360426,1.109797850321564,1.3862943611198906
1519,Palm Beach,0,0,1442281,0.0,0.0
1520,Palm Beach,1,0,1442281,0.0,0.0
1521,Palm Beach,2,1,1442281,0.0693346164859691,0.0
1522,Palm Beach,3,0,1442281,0.0,0.0
1523,Palm Beach,4,0,1442281,0.0,0.0
1524,Palm Beach,5,0,1442281,0.0,0.0
1525,Palm Beach,6,0,1442281,0.0,0.0
1526,Palm Beach,7,0,1442281,0.0,0.0
1527,Palm Beach,8,0,1442281,0.0,0.0
1528,Palm Beach,9,0,1442281,0.0,0.0
1529,Palm Beach,10,0,1442281,0.0,0.0
1530,Palm Beach,11,2,1442281,0.1386692329719382,0.6931471805599453
1531,Palm Beach,12,3,1442281,0.20800384945790729,1.0986122886681098
1532,Palm Beach,13,0,1442281,0.0,0.0
1533,Palm Beach,14,4,1442281,0.2773384659438764,1.3862943611198906
1534,Palm Beach,15,3,1442281,0.20800384945790729,1.0986122886681098
1535,Palm Beach,16,10,1442281,0.693346164859691,2.302585092994046
1536,Palm Beach,17,6,1442281,0.41600769891581457,1.791759469228055
1537,Palm Beach,18,16,1442281,1.1093538637755056,2.772588722239781
1538,Palm Beach,19,14,1442281,0.9706846308035674,2.6390573296152584
1539,Palm Beach,20,28,1442281,1.9413692616071347,3.332204510175204
1540,Palm Beach,21,7,1442281,0.4853423154017837,1.9459101490553132
1541,Palm Beach,22,15,1442281,1.0400192472895364,2.70805020110221
1542,Palm Beach,23,40,1442281,2.773384659438764,3.6888794541139363
1543,Palm Beach,24,30,1442281,2.080038494579073,3.4011973816621555
1544,Palm Beach,25,75,1442281,5.200096236447682,4.31748811353631
1545,Palm Beach,26,76,1442281,5.2694308529336515,4.330733340286331
1546,Palm Beach,27,71,1442281,4.9227577705038055,4.2626798770413155
1547,Palm Beach,28,83,1442281,5.7547731683354355,4.418840607796598
1548,Palm Beach,29,82,1442281,5.685438551849466,4.406719247264253
1549,Palm Beach,30,1,1442281,0.0693346164859691,0.0
1550,Pasco,0,0,518639,0.0,0.0
1551,Pasco,1,0,518639,0.0,0.0
1552,Pasco,2,0,518639,0.0,0.0
1553,Pasco,3,0,518639,0.0,0.0
1554,Pasco,4,0,518639,0.0,0.0
1555,Pasco,5,0,518639,0.0,0.0
1556,Pasco,6,0,518639,0.0,0.0
1557,Pasco,7,0,518639,0.0,0.0
1558,Pasco,8,0,518639,0.0,0.0
1559,Pasco,9,1,518639,0.1928123415323568,0.0
1560,Pasco,10,0,518639,0.0,0.0
1561,Pasco,11,0,518639,0.0,0.0
1562,Pasco,12,1,518639,0.1928123415323568,0.0
1563,Pasco,13,0,518639,0.0,0.0
1564,Pasco,14,0,518639,0.0,0.0
1565,Pasco,15,0,518639,0.0,0.0
1566,Pasco,16,1,518639,0.1928123415323568,0.0
1567,Pasco,17,2,518639,0.3856246830647136,0.6931471805599453
1568,Pasco,18,3,518639,0.5784370245970705,1.0986122886681098
1569,Pasco,19,0,518639,0.0,0.0
1570,Pasco,20,5,518639,0.964061707661784,1.6094379124341003
1571,Pasco,21,1,518639,0.1928123415323568,0.0
1572,Pasco,22,3,518639,0.5784370245970705,1.0986122886681098
1573,Pasco,23,2,518639,0.3856246830647136,0.6931471805599453
1574,Pasco,24,3,518639,0.5784370245970705,1.0986122886681098
1575,Pasco,25,3,518639,0.5784370245970705,1.0986122886681098
1576,Pasco,26,9,518639,1.735311073791211,2.1972245773362196
1577,Pasco,27,0,518639,0.0,0.0
1578,Pasco,28,5,518639,0.964061707661784,1.6094379124341003
1579,Pasco,29,3,518639,0.5784370245970705,1.0986122886681098
1580,Pasco,30,1,518639,0.1928123415323568,0.0
1581,Pinellas,0,0,971022,0.0,0.0
1582,Pinellas,1,0,971022,0.0,0.0
1583,Pinellas,2,0,971022,0.0,0.0
1584,Pinellas,3,0,971022,0.0,0.0
1585,Pinellas,4,0,971022,0.0,0.0
1586,Pinellas,5,0,971022,0.0,0.0
1587,Pinellas,6,0,971022,0.0,0.0
1588,Pinellas,7,0,971022,0.0,0.0
1589,Pinellas,8,0,971022,0.0,0.0
1590,Pinellas,9,2,971022,0.20596855684011278,0.6931471805599453
1591,Pinellas,10,0,971022,0.0,0.0
1592,Pinellas,11,0,971022,0.0,0.0
1593,Pinellas,12,0,971022,0.0,0.0
1594,Pinellas,13,0,971022,0.0,0.0
1595,Pinellas,14,2,971022,0.20596855684011278,0.6931471805599453
1596,Pinellas,15,1,971022,0.10298427842005639,0.0
1597,Pinellas,16,8,971022,0.8238742273604511,2.0794415416798357
1598,Pinellas,17,4,971022,0.41193711368022556,1.3862943611198906
1599,Pinellas,18,5,971022,0.514921392100282,1.6094379124341003
1600,Pinellas,19,7,971022,0.7208899489403947,1.9459101490553132
1601,Pinellas,20,10,971022,1.029842784200564,2.302585092994046
1602,Pinellas,21,5,971022,0.514921392100282,1.6094379124341003
1603,Pinellas,22,5,971022,0.514921392100282,1.6094379124341003
1604,Pinellas,23,10,971022,1.029842784200564,2.302585092994046
1605,Pinellas,24,18,971022,1.853717011561015,2.8903717578961645
1606,Pinellas,25,13,971022,1.338795619460733,2.5649493574615367
1607,Pinellas,26,19,971022,1.9567012899810714,2.9444389791664403
1608,Pinellas,27,10,971022,1.029842784200564,2.302585092994046
1609,Pinellas,28,15,971022,1.5447641763008457,2.70805020110221
1610,Pinellas,29,33,971022,3.3984811878618615,3.4965075614664802
1611,Pinellas,30,3,971022,0.30895283526016915,1.0986122886681098
1612,Polk,0,0,681691,0.0,0.0
1613,Polk,1,0,681691,0.0,0.0
1614,Polk,2,0,681691,0.0,0.0
1615,Polk,3,0,681691,0.0,0.0
1616,Polk,4,0,681691,0.0,0.0
1617,Polk,5,0,681691,0.0,0.0
1618,Polk,6,0,681691,0.0,0.0
1619,Polk,7,0,681691,0.0,0.0
1620,Polk,8,0,681691,0.0,0.0
1621,Polk,9,0,681691,0.0,0.0
1622,Polk,10,0,681691,0.0,0.0
1623,Polk,11,0,681691,0.0,0.0
1624,Polk,12,0,681691,0.0,0.0
1625,Polk,13,0,681691,0.0,0.0
1626,Polk,14,0,681691,0.0,0.0
1627,Polk,15,1,681691,0.1466940299930614,0.0
1628,Polk,16,1,681691,0.1466940299930614,0.0
1629,Polk,17,2,681691,0.2933880599861228,0.6931471805599453
1630,Polk,18,6,681691,0.8801641799583683,1.791759469228055
1631,Polk,19,1,681691,0.1466940299930614,0.0
1632,Polk,20,0,681691,0.0,0.0
1633,Polk,21,3,681691,0.44008208997918413,1.0986122886681098
1634,Polk,22,1,681691,0.1466940299930614,0.0
1635,Polk,23,3,681691,0.44008208997918413,1.0986122886681098
1636,Polk,24,7,681691,1.0268582099514296,1.9459101490553132
1637,Polk,25,8,681691,1.173552239944491,2.0794415416798357
1638,Polk,26,6,681691,0.8801641799583683,1.791759469228055
1639,Polk,27,9,681691,1.3202462699375523,2.1972245773362196
1640,Polk,28,21,681691,3.080574629854289,3.044522437723423
1641,Polk,29,5,681691,0.7334701499653068,1.6094379124341003
1642,Polk,30,2,681691,0.2933880599861228,0.6931471805599453
1643,Putnam,0,0,73422,0.0,0.0
1644,Putnam,1,0,73422,0.0,0.0
1645,Putnam,2,0,73422,0.0,0.0
1646,Putnam,3,0,73422,0.0,0.0
1647,Putnam,4,0,73422,0.0,0.0
1648,Putnam,5,0,73422,0.0,0.0
1649,Putnam,6,0,73422,0.0,0.0
1650,Putnam,7,0,73422,0.0,0.0
1651,Putnam,8,0,73422,0.0,0.0
1652,Putnam,9,0,73422,0.0,0.0
1653,Putnam,10,0,73422,0.0,0.0
1654,Putnam,11,0,73422,0.0,0.0
1655,Putnam,12,0,73422,0.0,0.0
1656,Putnam,13,0,73422,0.0,0.0
1657,Putnam,14,0,73422,0.0,0.0
1658,Putnam,15,0,73422,0.0,0.0
1659,Putnam,16,0,73422,0.0,0.0
1660,Putnam,17,0,73422,0.0,0.0
1661,Putnam,18,1,73422,1.3619895943994988,0.0
1662,Putnam,19,0,73422,0.0,0.0
1663,Putnam,20,1,73422,1.3619895943994988,0.0
1664,Putnam,21,0,73422,0.0,0.0
1665,Putnam,22,2,73422,2.7239791887989977,0.6931471805599453
1666,Putnam,23,8,73422,10.89591675519599,2.0794415416798357
1667,Putnam,24,0,73422,0.0,0.0
1668,Putnam,25,0,73422,0.0,0.0
1669,Putnam,26,0,73422,0.0,0.0
1670,Putnam,27,1,73422,1.3619895943994988,0.0
1671,Putnam,28,0,73422,0.0,0.0
1672,Putnam,29,0,73422,0.0,0.0
1673,Putnam,30,0,73422,0.0,0.0
1674,Santa Rosa,0,0,175552,0.0,0.0
1675,Santa Rosa,1,0,175552,0.0,0.0
1676,Santa Rosa,2,0,175552,0.0,0.0
1677,Santa Rosa,3,1,175552,0.5696317900109369,0.0
1678,Santa Rosa,4,0,175552,0.0,0.0
1679,Santa Rosa,5,0,175552,0.0,0.0
1680,Santa Rosa,6,0,175552,0.0,0.0
1681,Santa Rosa,7,0,175552,0.0,0.0
1682,Santa Rosa,8,0,175552,0.0,0.0
1683,Santa Rosa,9,0,175552,0.0,0.0
1684,Santa Rosa,10,0,175552,0.0,0.0
1685,Santa Rosa,11,0,175552,0.0,0.0
1686,Santa Rosa,12,0,175552,0.0,0.0
1687,Santa Rosa,13,0,175552,0.0,0.0
1688,Santa Rosa,14,0,175552,0.0,0.0
1689,Santa Rosa,15,0,175552,0.0,0.0
1690,Santa Rosa,16,1,175552,0.5696317900109369,0.0
1691,Santa Rosa,17,0,175552,0.0,0.0
1692,Santa Rosa,18,1,175552,0.5696317900109369,0.0
1693,Santa Rosa,19,0,175552,0.0,0.0
1694,Santa Rosa,20,0,175552,0.0,0.0
1695,Santa Rosa,21,1,175552,0.5696317900109369,0.0
1696,Santa Rosa,22,2,175552,1.1392635800218738,0.6931471805599453
1697,Santa Rosa,23,2,175552,1.1392635800218738,0.6931471805599453
1698,Santa Rosa,24,3,175552,1.708895370032811,1.0986122886681098
1699,Santa Rosa,25,3,175552,1.708895370032811,1.0986122886681098
1700,Santa Rosa,26,6,175552,3.417790740065622,1.791759469228055
1701,Santa Rosa,27,9,175552,5.126686110098432,2.1972245773362196
1702,Santa Rosa,28,10,175552,5.69631790010937,2.302585092994046
1703,Santa Rosa,29,5,175552,2.848158950054685,1.6094379124341003
1704,Santa Rosa,30,0,175552,0.0,0.0
1705,Sarasota,0,0,415896,0.0,0.0
1706,Sarasota,1,0,415896,0.0,0.0
1707,Sarasota,2,0,415896,0.0,0.0
1708,Sarasota,3,0,415896,0.0,0.0
1709,Sarasota,4,0,415896,0.0,0.0
1710,Sarasota,5,0,415896,0.0,0.0
1711,Sarasota,6,0,415896,0.0,0.0
1712,Sarasota,7,0,415896,0.0,0.0
1713,Sarasota,8,0,415896,0.0,0.0
1714,Sarasota,9,0,415896,0.0,0.0
1715,Sarasota,10,0,415896,0.0,0.0
1716,Sarasota,11,2,415896,0.4808894531325139,0.6931471805599453
1717,Sarasota,12,0,415896,0.0,0.0
1718,Sarasota,13,0,415896,0.0,0.0
1719,Sarasota,14,2,415896,0.4808894531325139,0.6931471805599453
1720,Sarasota,15,0,415896,0.0,0.0
1721,Sarasota,16,0,415896,0.0,0.0
1722,Sarasota,17,2,415896,0.4808894531325139,0.6931471805599453
1723,Sarasota,18,2,415896,0.4808894531325139,0.6931471805599453
1724,Sarasota,19,7,415896,1.6831130859637988,1.9459101490553132
1725,Sarasota,20,5,415896,1.2022236328312847,1.6094379124341003
1726,Sarasota,21,3,415896,0.7213341796987709,1.0986122886681098
1727,Sarasota,22,2,415896,0.4808894531325139,0.6931471805599453
1728,Sarasota,23,7,415896,1.6831130859637988,1.9459101490553132
1729,Sarasota,24,3,415896,0.7213341796987709,1.0986122886681098
1730,Sarasota,25,13,415896,3.1257814453613406,2.5649493574615367
1731,Sarasota,26,2,415896,0.4808894531325139,0.6931471805599453
1732,Sarasota,27,10,415896,2.4044472656625695,2.302585092994046
1733,Sarasota,28,11,415896,2.6448919922288265,2.3978952727983707
1734,Sarasota,29,9,415896,2.1640025390963125,2.1972245773362196
1735,Sarasota,30,2,415896,0.4808894531325139,0.6931471805599453
1736,Seminole,0,0,463627,0.0,0.0
1737,Seminole,1,0,463627,0.0,0.0
1738,Seminole,2,0,463627,0.0,0.0
1739,Seminole,3,0,463627,0.0,0.0
1740,Seminole,4,0,463627,0.0,0.0
1741,Seminole,5,0,463627,0.0,0.0
1742,Seminole,6,0,463627,0.0,0.0
1743,Seminole,7,0,463627,0.0,0.0
1744,Seminole,8,0,463627,0.0,0.0
1745,Seminole,9,0,463627,0.0,0.0
1746,Seminole,10,1,463627,0.21569063061469673,0.0
1747,Seminole,11,0,463627,0.0,0.0
1748,Seminole,12,3,463627,0.6470718918440902,1.0986122886681098
1749,Seminole,13,0,463627,0.0,0.0
1750,Seminole,14,0,463627,0.0,0.0
1751,Seminole,15,2,463627,0.43138126122939346,0.6931471805599453
1752,Seminole,16,2,463627,0.43138126122939346,0.6931471805599453
1753,Seminole,17,0,463627,0.0,0.0
1754,Seminole,18,3,463627,0.6470718918440902,1.0986122886681098
1755,Seminole,19,4,463627,0.8627625224587869,1.3862943611198906
1756,Seminole,20,3,463627,0.6470718918440902,1.0986122886681098
1757,Seminole,21,4,463627,0.8627625224587869,1.3862943611198906
1758,Seminole,22,7,463627,1.5098344143028772,1.9459101490553132
1759,Seminole,23,4,463627,0.8627625224587869,1.3862943611198906
1760,Seminole,24,13,463627,2.803978197991057,2.5649493574615367
1761,Seminole,25,12,463627,2.588287567376361,2.4849066497880004
1762,Seminole,26,14,463627,3.0196688286057545,2.6390573296152584
1763,Seminole,27,12,463627,2.588287567376361,2.4849066497880004
1764,Seminole,28,11,463627,2.372596936761664,2.3978952727983707
1765,Seminole,29,9,463627,1.9412156755322705,2.1972245773362196
1766,Seminole,30,5,463627,1.0784531530734838,1.6094379124341003
1767,St. Johns,0,0,241545,0.0,0.0
1768,St. Johns,1,0,241545,0.0,0.0
1769,St. Johns,2,0,241545,0.0,0.0
1770,St. Johns,3,0,241545,0.0,0.0
1771,St. Johns,4,0,241545,0.0,0.0
1772,St. Johns,5,0,241545,0.0,0.0
1773,St. Johns,6,0,241545,0.0,0.0
1774,St. Johns,7,0,241545,0.0,0.0
1775,St. Johns,8,0,241545,0.0,0.0
1776,St. Johns,9,0,241545,0.0,0.0
1777,St. Johns,10,1,241545,0.4140015318056677,0.0
1778,St. Johns,11,0,241545,0.0,0.0
1779,St. Johns,12,1,241545,0.4140015318056677,0.0
1780,St. Johns,13,0,241545,0.0,0.0
1781,St. Johns,14,1,241545,0.4140015318056677,0.0
1782,St. Johns,15,0,241545,0.0,0.0
1783,St. Johns,16,2,241545,0.8280030636113354,0.6931471805599453
1784,St. Johns,17,0,241545,0.0,0.0
1785,St. Johns,18,4,241545,1.6560061272226707,1.3862943611198906
1786,St. Johns,19,2,241545,0.8280030636113354,0.6931471805599453
1787,St. Johns,20,8,241545,3.3120122544453414,2.0794415416798357
1788,St. Johns,21,3,241545,1.2420045954170031,1.0986122886681098
1789,St. Johns,22,4,241545,1.6560061272226707,1.3862943611198906
1790,St. Johns,23,3,241545,1.2420045954170031,1.0986122886681098
1791,St. Johns,24,8,241545,3.3120122544453414,2.0794415416798357
1792,St. Johns,25,9,241545,3.7260137862510088,2.1972245773362196
1793,St. Johns,26,4,241545,1.6560061272226707,1.3862943611198906
1794,St. Johns,27,12,241545,4.968018381668013,2.4849066497880004
1795,St. Johns,28,6,241545,2.4840091908340063,1.791759469228055
1796,St. Johns,29,15,241545,6.210022977085015,2.70805020110221
1797,St. Johns,30,0,241545,0.0,0.0
1798,St. Lucie,0,0,304743,0.0,0.0
1799,St. Lucie,1,0,304743,0.0,0.0
1800,St. Lucie,2,0,304743,0.0,0.0
1801,St. Lucie,3,0,304743,0.0,0.0
1802,St. Lucie,4,0,304743,0.0,0.0
1803,St. Lucie,5,0,304743,0.0,0.0
1804,St. Lucie,6,0,304743,0.0,0.0
1805,St. Lucie,7,0,304743,0.0,0.0
1806,St. Lucie,8,0,304743,0.0,0.0
1807,St. Lucie,9,0,304743,0.0,0.0
1808,St. Lucie,10,0,304743,0.0,0.0
1809,St. Lucie,11,0,304743,0.0,0.0
1810,St. Lucie,12,0,304743,0.0,0.0
1811,St. Lucie,13,0,304743,0.0,0.0
1812,St. Lucie,14,0,304743,0.0,0.0
1813,St. Lucie,15,0,304743,0.0,0.0
1814,St. Lucie,16,0,304743,0.0,0.0
1815,St. Lucie,17,0,304743,0.0,0.0
1816,St. Lucie,18,0,304743,0.0,0.0
1817,St. Lucie,19,1,304743,0.32814535526656885,0.0
1818,St. Lucie,20,2,304743,0.6562907105331377,0.6931471805599453
1819,St. Lucie,21,2,304743,0.6562907105331377,0.6931471805599453
1820,St. Lucie,22,3,304743,0.9844360657997067,1.0986122886681098
1821,St. Lucie,23,1,304743,0.32814535526656885,0.0
1822,St. Lucie,24,4,304743,1.3125814210662754,1.3862943611198906
1823,St. Lucie,25,7,304743,2.297017486865982,1.9459101490553132
